game_id,date,name,short_name,home_name,home_id,home_score,away_name,away_id,away_score,status,venue_full_name,season_type,month,day,year
643773,2022-08-14 17:30:00+00:00,Girona at Valencia,GIR @ VAL,Valencia,94,1,Girona,9812,0,STATUS_FULL_TIME,Mestalla,regular_season,8,14,2022
643779,2022-08-14 20:00:00+00:00,Real Madrid at Almería,RMA @ ALM,Almería,6832,1,Real Madrid,86,2,STATUS_FULL_TIME,UD Almería Stadium,regular_season,8,14,2022
643771,2022-08-15 15:30:00+00:00,Mallorca at Athletic Club,MLL @ ATH,Athletic Club,93,0,Mallorca,84,0,STATUS_FULL_TIME,San Mamés,regular_season,8,15,2022
643774,2022-08-15 17:30:00+00:00,Atlético Madrid at Getafe,ATM @ GET,Getafe,2922,0,Atlético Madrid,1068,3,STATUS_FULL_TIME,Estadio Coliseum,regular_season,8,15,2022
643776,2022-08-15 19:30:00+00:00,Elche at Real Betis,ELC @ BET,Real Betis,244,3,Elche,3751,0,STATUS_FULL_TIME,Benito Villamarín,regular_season,8,15,2022
643783,2022-08-19 18:00:00+00:00,Rayo Vallecano at Espanyol,RAY @ ESP,Espanyol,88,0,Rayo Vallecano,101,2,STATUS_FULL_TIME,RCDE Stadium,regular_season,8,19,2022
643784,2022-08-19 20:00:00+00:00,Real Valladolid at Sevilla,VLL @ SEV,Sevilla,243,1,Real Valladolid,95,1,STATUS_FULL_TIME,Ramón Sánchez-Pizjuán,regular_season,8,19,2022
643786,2022-08-20 15:30:00+00:00,Cádiz at Osasuna,CAD @ OSA,Osasuna,97,2,Cádiz,3842,0,STATUS_FULL_TIME,El Sadar,regular_season,8,20,2022
643787,2022-08-20 17:30:00+00:00,Real Betis at Mallorca,BET @ MLL,Mallorca,84,1,Real Betis,244,2,STATUS_FULL_TIME,Estadi Mallorca Son Moix,regular_season,8,20,2022
643790,2022-08-20 20:00:00+00:00,Real Madrid at Celta Vigo,RMA @ CEL,Celta Vigo,85,1,Real Madrid,86,4,STATUS_FULL_TIME,Estadio Abanca-Balaídos,regular_season,8,20,2022
643789,2022-08-21 15:30:00+00:00,Valencia at Athletic Club,VAL @ ATH,Athletic Club,93,1,Valencia,94,0,STATUS_FULL_TIME,San Mamés,regular_season,8,21,2022
643781,2022-08-21 17:30:00+00:00,Villarreal at Atlético Madrid,VIL @ ATM,Atlético Madrid,1068,0,Villarreal,102,2,STATUS_FULL_TIME,Riyadh Air Metropolitano,regular_season,8,21,2022
643785,2022-08-21 20:00:00+00:00,Barcelona at Real Sociedad,BAR @ RSO,Real Sociedad,89,1,Barcelona,83,4,STATUS_FULL_TIME,Estadio Municipal de Anoeta,regular_season,8,21,2022
643782,2022-08-22 18:00:00+00:00,Almería at Elche,ALM @ ELC,Elche,3751,1,Almería,6832,1,STATUS_FULL_TIME,Martínez Valero,regular_season,8,22,2022
643788,2022-08-22 20:00:00+00:00,Getafe at Girona,GET @ GIR,Girona,9812,3,Getafe,2922,1,STATUS_FULL_TIME,Municipal de Montilivi,regular_season,8,22,2022
643795,2022-08-26 18:00:00+00:00,Celta Vigo at Girona,CEL @ GIR,Girona,9812,0,Celta Vigo,85,1,STATUS_FULL_TIME,Municipal de Montilivi,regular_season,8,26,2022
643798,2022-08-26 20:00:00+00:00,Osasuna at Real Betis,OSA @ BET,Real Betis,244,1,Osasuna,97,0,STATUS_FULL_TIME,Benito Villamarín,regular_season,8,26,2022
643799,2022-08-27 15:30:00+00:00,Real Sociedad at Elche,RSO @ ELC,Elche,3751,0,Real Sociedad,89,1,STATUS_FULL_TIME,Martínez Valero,regular_season,8,27,2022
643794,2022-08-27 17:30:00+00:00,Mallorca at Rayo Vallecano,MLL @ RAY,Rayo Vallecano,101,0,Mallorca,84,2,STATUS_FULL_TIME,Estadio de Vallecas,regular_season,8,27,2022
643792,2022-08-27 20:00:00+00:00,Sevilla at Almería,SEV @ ALM,Almería,6832,2,Sevilla,243,1,STATUS_FULL_TIME,UD Almería Stadium,regular_season,8,27,2022
643796,2022-08-28 15:30:00+00:00,Villarreal at Getafe,VIL @ GET,Getafe,2922,0,Villarreal,102,0,STATUS_FULL_TIME,Estadio Coliseum,regular_season,8,28,2022
643800,2022-08-28 17:30:00+00:00,Real Valladolid at Barcelona,VLL @ BAR,Barcelona,83,4,Real Valladolid,95,0,STATUS_FULL_TIME,Spotify Camp Nou,regular_season,8,28,2022
643797,2022-08-28 20:00:00+00:00,Real Madrid at Espanyol,RMA @ ESP,Espanyol,88,1,Real Madrid,86,3,STATUS_FULL_TIME,RCDE Stadium,regular_season,8,28,2022
643791,2022-08-29 18:00:00+00:00,Athletic Club at Cádiz,ATH @ CAD,Cádiz,3842,0,Athletic Club,93,4,STATUS_FULL_TIME,Nuevo Mirandilla,regular_season,8,29,2022
643793,2022-08-29 20:00:00+00:00,Atlético Madrid at Valencia,ATM @ VAL,Valencia,94,0,Atlético Madrid,1068,1,STATUS_FULL_TIME,Mestalla,regular_season,8,29,2022
643801,2022-09-02 19:00:00+00:00,Cádiz at Celta Vigo,CAD @ CEL,Celta Vigo,85,3,Cádiz,3842,0,STATUS_FULL_TIME,Estadio Abanca-Balaídos,regular_season,9,2,2022
643810,2022-09-03 12:00:00+00:00,Girona at Mallorca,GIR @ MLL,Mallorca,84,1,Girona,9812,1,STATUS_FULL_TIME,Estadi Mallorca Son Moix,regular_season,9,3,2022
643808,2022-09-03 14:15:00+00:00,Real Betis at Real Madrid,BET @ RMA,Real Madrid,86,2,Real Betis,244,1,STATUS_FULL_TIME,Estadio Bernabéu,regular_season,9,3,2022
643804,2022-09-03 16:30:00+00:00,Atlético Madrid at Real Sociedad,ATM @ RSO,Real Sociedad,89,1,Atlético Madrid,1068,1,STATUS_FULL_TIME,Estadio Municipal de Anoeta,regular_season,9,3,2022
643806,2022-09-03 19:00:00+00:00,Barcelona at Sevilla,BAR @ SEV,Sevilla,243,0,Barcelona,83,3,STATUS_FULL_TIME,Ramón Sánchez-Pizjuán,regular_season,9,3,2022
643802,2022-09-04 12:00:00+00:00,Rayo Vallecano at Osasuna,RAY @ OSA,Osasuna,97,2,Rayo Vallecano,101,1,STATUS_FULL_TIME,El Sadar,regular_season,9,4,2022
643809,2022-09-04 14:15:00+00:00,Espanyol at Athletic Club,ESP @ ATH,Athletic Club,93,0,Espanyol,88,1,STATUS_FULL_TIME,San Mamés,regular_season,9,4,2022
643803,2022-09-04 16:30:00+00:00,Elche at Villarreal,ELC @ VIL,Villarreal,102,4,Elche,3751,0,STATUS_FULL_TIME,Ciutat de Valencia,regular_season,9,4,2022
643807,2022-09-04 19:00:00+00:00,Getafe at Valencia,GET @ VAL,Valencia,94,5,Getafe,2922,1,STATUS_FULL_TIME,Mestalla,regular_season,9,4,2022
643805,2022-09-05 19:00:00+00:00,Almería at Real Valladolid,ALM @ VLL,Real Valladolid,95,1,Almería,6832,0,STATUS_FULL_TIME,José Zorrilla,regular_season,9,5,2022
643817,2022-09-09 19:00:00+00:00,Real Valladolid at Girona,VLL @ GIR,Girona,9812,2,Real Valladolid,95,1,STATUS_FULL_TIME,Municipal de Montilivi,regular_season,9,9,2022
643816,2022-09-10 12:00:00+00:00,Valencia at Rayo Vallecano,VAL @ RAY,Rayo Vallecano,101,2,Valencia,94,1,STATUS_FULL_TIME,Estadio de Vallecas,regular_season,9,10,2022
643813,2022-09-10 14:15:00+00:00,Sevilla at Espanyol,SEV @ ESP,Espanyol,88,2,Sevilla,243,3,STATUS_FULL_TIME,RCDE Stadium,regular_season,9,10,2022
643820,2022-09-10 16:30:00+00:00,Barcelona at Cádiz,BAR @ CAD,Cádiz,3842,0,Barcelona,83,4,STATUS_FULL_TIME,Nuevo Mirandilla,regular_season,9,10,2022
643811,2022-09-10 19:00:00+00:00,Celta Vigo at Atlético Madrid,CEL @ ATM,Atlético Madrid,1068,4,Celta Vigo,85,1,STATUS_FULL_TIME,Riyadh Air Metropolitano,regular_season,9,10,2022
643814,2022-09-11 12:00:00+00:00,Mallorca at Real Madrid,MLL @ RMA,Real Madrid,86,4,Mallorca,84,1,STATUS_FULL_TIME,Estadio Bernabéu,regular_season,9,11,2022
643812,2022-09-11 14:15:00+00:00,Athletic Club at Elche,ATH @ ELC,Elche,3751,1,Athletic Club,93,4,STATUS_FULL_TIME,Martínez Valero,regular_season,9,11,2022
643818,2022-09-11 16:30:00+00:00,Real Sociedad at Getafe,RSO @ GET,Getafe,2922,2,Real Sociedad,89,1,STATUS_FULL_TIME,Estadio Coliseum,regular_season,9,11,2022
643815,2022-09-11 19:00:00+00:00,Villarreal at Real Betis,VIL @ BET,Real Betis,244,1,Villarreal,102,0,STATUS_FULL_TIME,Benito Villamarín,regular_season,9,11,2022
643819,2022-09-12 19:00:00+00:00,Osasuna at Almería,OSA @ ALM,Almería,6832,0,Osasuna,97,1,STATUS_FULL_TIME,UD Almería Stadium,regular_season,9,12,2022
643824,2022-09-16 19:00:00+00:00,Cádiz at Real Valladolid,CAD @ VLL,Real Valladolid,95,0,Cádiz,3842,1,STATUS_FULL_TIME,José Zorrilla,regular_season,9,16,2022
643822,2022-09-17 12:00:00+00:00,Almería at Mallorca,ALM @ MLL,Mallorca,84,1,Almería,6832,0,STATUS_FULL_TIME,Estadi Mallorca Son Moix,regular_season,9,17,2022
643821,2022-09-17 14:15:00+00:00,Elche at Barcelona,ELC @ BAR,Barcelona,83,3,Elche,3751,0,STATUS_FULL_TIME,Spotify Camp Nou,regular_season,9,17,2022
643828,2022-09-17 16:30:00+00:00,Celta Vigo at Valencia,CEL @ VAL,Valencia,94,3,Celta Vigo,85,0,STATUS_FULL_TIME,Mestalla,regular_season,9,17,2022
643825,2022-09-17 19:00:00+00:00,Rayo Vallecano at Athletic Club,RAY @ ATH,Athletic Club,93,3,Rayo Vallecano,101,2,STATUS_FULL_TIME,San Mamés,regular_season,9,17,2022
643827,2022-09-18 12:00:00+00:00,Getafe at Osasuna,GET @ OSA,Osasuna,97,0,Getafe,2922,2,STATUS_FULL_TIME,El Sadar,regular_season,9,18,2022
643823,2022-09-18 14:15:00+00:00,Sevilla at Villarreal,SEV @ VIL,Villarreal,102,1,Sevilla,243,1,STATUS_FULL_TIME,Ciutat de Valencia,regular_season,9,18,2022
643826,2022-09-18 16:30:00+00:00,Girona at Real Betis,GIR @ BET,Real Betis,244,2,Girona,9812,1,STATUS_FULL_TIME,Benito Villamarín,regular_season,9,18,2022
643830,2022-09-18 16:30:00+00:00,Espanyol at Real Sociedad,ESP @ RSO,Real Sociedad,89,2,Espanyol,88,1,STATUS_FULL_TIME,Estadio Municipal de Anoeta,regular_season,9,18,2022
643829,2022-09-18 19:00:00+00:00,Real Madrid at Atlético Madrid,RMA @ ATM,Atlético Madrid,1068,1,Real Madrid,86,2,STATUS_FULL_TIME,Riyadh Air Metropolitano,regular_season,9,18,2022
643837,2022-09-30 19:00:00+00:00,Almería at Athletic Club,ALM @ ATH,Athletic Club,93,4,Almería,6832,0,STATUS_FULL_TIME,San Mamés,regular_season,9,30,2022
643839,2022-10-01 12:00:00+00:00,Villarreal at Cádiz,VIL @ CAD,Cádiz,3842,0,Villarreal,102,0,STATUS_FULL_TIME,Nuevo Mirandilla,regular_season,10,1,2022
643831,2022-10-01 14:15:00+00:00,Real Valladolid at Getafe,VLL @ GET,Getafe,2922,2,Real Valladolid,95,3,STATUS_FULL_TIME,Estadio Coliseum,regular_season,10,1,2022
643836,2022-10-01 16:30:00+00:00,Atlético Madrid at Sevilla,ATM @ SEV,Sevilla,243,0,Atlético Madrid,1068,2,STATUS_FULL_TIME,Ramón Sánchez-Pizjuán,regular_season,10,1,2022
643833,2022-10-01 19:00:00+00:00,Barcelona at Mallorca,BAR @ MLL,Mallorca,84,0,Barcelona,83,1,STATUS_FULL_TIME,Estadi Mallorca Son Moix,regular_season,10,1,2022
643835,2022-10-02 12:00:00+00:00,Valencia at Espanyol,VAL @ ESP,Espanyol,88,2,Valencia,94,2,STATUS_FULL_TIME,RCDE Stadium,regular_season,10,2,2022
643838,2022-10-02 14:15:00+00:00,Real Betis at Celta Vigo,BET @ CEL,Celta Vigo,85,1,Real Betis,244,0,STATUS_FULL_TIME,Estadio Abanca-Balaídos,regular_season,10,2,2022
643832,2022-10-02 16:30:00+00:00,Real Sociedad at Girona,RSO @ GIR,Girona,9812,3,Real Sociedad,89,5,STATUS_FULL_TIME,Municipal de Montilivi,regular_season,10,2,2022
643840,2022-10-02 19:00:00+00:00,Osasuna at Real Madrid,OSA @ RMA,Real Madrid,86,1,Osasuna,97,1,STATUS_FULL_TIME,Estadio Bernabéu,regular_season,10,2,2022
643834,2022-10-03 19:00:00+00:00,Elche at Rayo Vallecano,ELC @ RAY,Rayo Vallecano,101,2,Elche,3751,1,STATUS_FULL_TIME,Estadio de Vallecas,regular_season,10,3,2022
643847,2022-10-07 19:00:00+00:00,Valencia at Osasuna,VAL @ OSA,Osasuna,97,1,Valencia,94,2,STATUS_FULL_TIME,El Sadar,regular_season,10,7,2022
643846,2022-10-08 12:00:00+00:00,Rayo Vallecano at Almería,RAY @ ALM,Almería,6832,3,Rayo Vallecano,101,1,STATUS_FULL_TIME,UD Almería Stadium,regular_season,10,8,2022
643850,2022-10-08 14:15:00+00:00,Girona at Atlético Madrid,GIR @ ATM,Atlético Madrid,1068,2,Girona,9812,1,STATUS_FULL_TIME,Riyadh Air Metropolitano,regular_season,10,8,2022
643845,2022-10-08 16:30:00+00:00,Athletic Club at Sevilla,ATH @ SEV,Sevilla,243,1,Athletic Club,93,1,STATUS_FULL_TIME,Ramón Sánchez-Pizjuán,regular_season,10,8,2022
643841,2022-10-08 19:00:00+00:00,Real Madrid at Getafe,RMA @ GET,Getafe,2922,0,Real Madrid,86,1,STATUS_FULL_TIME,Estadio Coliseum,regular_season,10,8,2022
643849,2022-10-09 12:00:00+00:00,Real Betis at Real Valladolid,BET @ VLL,Real Valladolid,95,0,Real Betis,244,0,STATUS_FULL_TIME,José Zorrilla,regular_season,10,9,2022
643843,2022-10-09 14:15:00+00:00,Espanyol at Cádiz,ESP @ CAD,Cádiz,3842,2,Espanyol,88,2,STATUS_FULL_TIME,Nuevo Mirandilla,regular_season,10,9,2022
643848,2022-10-09 16:30:00+00:00,Villarreal at Real Sociedad,VIL @ RSO,Real Sociedad,89,1,Villarreal,102,0,STATUS_FULL_TIME,Estadio Municipal de Anoeta,regular_season,10,9,2022
643844,2022-10-09 19:00:00+00:00,Celta Vigo at Barcelona,CEL @ BAR,Barcelona,83,1,Celta Vigo,85,0,STATUS_FULL_TIME,Spotify Camp Nou,regular_season,10,9,2022
643842,2022-10-10 19:30:00+00:00,Mallorca at Elche,MLL @ ELC,Elche,3751,1,Mallorca,84,1,STATUS_FULL_TIME,Martínez Valero,regular_season,10,10,2022
643858,2022-10-14 19:00:00+00:00,Getafe at Rayo Vallecano,GET @ RAY,Rayo Vallecano,101,0,Getafe,2922,0,STATUS_FULL_TIME,Estadio de Vallecas,regular_season,10,14,2022
643860,2022-10-15 12:00:00+00:00,Cádiz at Girona,CAD @ GIR,Girona,9812,1,Cádiz,3842,1,STATUS_FULL_TIME,Municipal de Montilivi,regular_season,10,15,2022
643851,2022-10-15 14:15:00+00:00,Elche at Valencia,ELC @ VAL,Valencia,94,2,Elche,3751,2,STATUS_FULL_TIME,Mestalla,regular_season,10,15,2022
643852,2022-10-15 16:30:00+00:00,Sevilla at Mallorca,SEV @ MLL,Mallorca,84,0,Sevilla,243,1,STATUS_FULL_TIME,Estadi Mallorca Son Moix,regular_season,10,15,2022
643853,2022-10-15 19:00:00+00:00,Atlético Madrid at Athletic Club,ATM @ ATH,Athletic Club,93,0,Atlético Madrid,1068,1,STATUS_FULL_TIME,San Mamés,regular_season,10,15,2022
643855,2022-10-16 12:00:00+00:00,Real Sociedad at Celta Vigo,RSO @ CEL,Celta Vigo,85,1,Real Sociedad,89,2,STATUS_FULL_TIME,Estadio Abanca-Balaídos,regular_season,10,16,2022
643856,2022-10-16 14:15:00+00:00,Barcelona at Real Madrid,BAR @ RMA,Real Madrid,86,3,Barcelona,83,1,STATUS_FULL_TIME,Estadio Bernabéu,regular_season,10,16,2022
643854,2022-10-16 16:30:00+00:00,Real Valladolid at Espanyol,VLL @ ESP,Espanyol,88,1,Real Valladolid,95,0,STATUS_FULL_TIME,RCDE Stadium,regular_season,10,16,2022
643857,2022-10-16 19:00:00+00:00,Almería at Real Betis,ALM @ BET,Real Betis,244,3,Almería,6832,1,STATUS_FULL_TIME,Benito Villamarín,regular_season,10,16,2022
643859,2022-10-17 19:00:00+00:00,Osasuna at Villarreal,OSA @ VIL,Villarreal,102,2,Osasuna,97,0,STATUS_FULL_TIME,Ciutat de Valencia,regular_season,10,17,2022
643863,2022-10-18 17:00:00+00:00,Valencia at Sevilla,VAL @ SEV,Sevilla,243,1,Valencia,94,1,STATUS_FULL_TIME,Ramón Sánchez-Pizjuán,regular_season,10,18,2022
643869,2022-10-18 18:00:00+00:00,Athletic Club at Getafe,ATH @ GET,Getafe,2922,2,Athletic Club,93,2,STATUS_FULL_TIME,Estadio Coliseum,regular_season,10,18,2022
643870,2022-10-18 19:00:00+00:00,Rayo Vallecano at Atlético Madrid,RAY @ ATM,Atlético Madrid,1068,1,Rayo Vallecano,101,1,STATUS_FULL_TIME,Riyadh Air Metropolitano,regular_season,10,18,2022
643861,2022-10-19 17:00:00+00:00,Celta Vigo at Real Valladolid,CEL @ VLL,Real Valladolid,95,4,Celta Vigo,85,1,STATUS_FULL_TIME,José Zorrilla,regular_season,10,19,2022
643867,2022-10-19 17:00:00+00:00,Real Betis at Cádiz,BET @ CAD,Cádiz,3842,0,Real Betis,244,0,STATUS_FULL_TIME,Nuevo Mirandilla,regular_season,10,19,2022
643862,2022-10-19 18:00:00+00:00,Mallorca at Real Sociedad,MLL @ RSO,Real Sociedad,89,1,Mallorca,84,0,STATUS_FULL_TIME,Estadio Municipal de Anoeta,regular_season,10,19,2022
643868,2022-10-19 19:00:00+00:00,Real Madrid at Elche,RMA @ ELC,Elche,3751,0,Real Madrid,86,3,STATUS_FULL_TIME,Martínez Valero,regular_season,10,19,2022
643864,2022-10-20 17:00:00+00:00,Girona at Almería,GIR @ ALM,Almería,6832,3,Girona,9812,2,STATUS_FULL_TIME,UD Almería Stadium,regular_season,10,20,2022
643865,2022-10-20 18:00:00+00:00,Espanyol at Osasuna,ESP @ OSA,Osasuna,97,1,Espanyol,88,0,STATUS_FULL_TIME,El Sadar,regular_season,10,20,2022
643866,2022-10-20 19:00:00+00:00,Villarreal at Barcelona,VIL @ BAR,Barcelona,83,3,Villarreal,102,0,STATUS_FULL_TIME,Spotify Camp Nou,regular_season,10,20,2022
643873,2022-10-22 12:00:00+00:00,Cádiz at Rayo Vallecano,CAD @ RAY,Rayo Vallecano,101,5,Cádiz,3842,1,STATUS_FULL_TIME,Estadio de Vallecas,regular_season,10,22,2022
643875,2022-10-22 14:15:00+00:00,Real Sociedad at Real Valladolid,RSO @ VLL,Real Valladolid,95,1,Real Sociedad,89,0,STATUS_FULL_TIME,José Zorrilla,regular_season,10,22,2022
643876,2022-10-22 16:30:00+00:00,Mallorca at Valencia,MLL @ VAL,Valencia,94,1,Mallorca,84,2,STATUS_FULL_TIME,Mestalla,regular_season,10,22,2022
643874,2022-10-22 19:00:00+00:00,Sevilla at Real Madrid,SEV @ RMA,Real Madrid,86,3,Sevilla,243,1,STATUS_FULL_TIME,Estadio Bernabéu,regular_season,10,22,2022
643871,2022-10-23 12:00:00+00:00,Elche at Espanyol,ELC @ ESP,Espanyol,88,2,Elche,3751,2,STATUS_FULL_TIME,RCDE Stadium,regular_season,10,23,2022
643880,2022-10-23 14:15:00+00:00,Atlético Madrid at Real Betis,ATM @ BET,Real Betis,244,1,Atlético Madrid,1068,2,STATUS_FULL_TIME,Benito Villamarín,regular_season,10,23,2022
643877,2022-10-23 16:30:00+00:00,Almería at Villarreal,ALM @ VIL,Villarreal,102,2,Almería,6832,1,STATUS_FULL_TIME,Ciutat de Valencia,regular_season,10,23,2022
643872,2022-10-23 16:30:00+00:00,Osasuna at Girona,OSA @ GIR,Girona,9812,1,Osasuna,97,1,STATUS_FULL_TIME,Municipal de Montilivi,regular_season,10,23,2022
643879,2022-10-23 19:00:00+00:00,Athletic Club at Barcelona,ATH @ BAR,Barcelona,83,4,Athletic Club,93,0,STATUS_FULL_TIME,Spotify Camp Nou,regular_season,10,23,2022
643878,2022-10-24 19:00:00+00:00,Getafe at Celta Vigo,GET @ CEL,Celta Vigo,85,1,Getafe,2922,1,STATUS_FULL_TIME,Estadio Abanca-Balaídos,regular_season,10,24,2022
643889,2022-10-28 19:00:00+00:00,Espanyol at Mallorca,ESP @ MLL,Mallorca,84,1,Espanyol,88,1,STATUS_FULL_TIME,Estadi Mallorca Son Moix,regular_season,10,28,2022
643884,2022-10-29 12:00:00+00:00,Celta Vigo at Almería,CEL @ ALM,Almería,6832,3,Celta Vigo,85,1,STATUS_FULL_TIME,UD Almería Stadium,regular_season,10,29,2022
643887,2022-10-29 14:15:00+00:00,Atlético Madrid at Cádiz,ATM @ CAD,Cádiz,3842,3,Atlético Madrid,1068,2,STATUS_FULL_TIME,Nuevo Mirandilla,regular_season,10,29,2022
643883,2022-10-29 16:30:00+00:00,Rayo Vallecano at Sevilla,RAY @ SEV,Sevilla,243,0,Rayo Vallecano,101,1,STATUS_FULL_TIME,Ramón Sánchez-Pizjuán,regular_season,10,29,2022
643885,2022-10-29 19:00:00+00:00,Barcelona at Valencia,BAR @ VAL,Valencia,94,0,Barcelona,83,1,STATUS_FULL_TIME,Mestalla,regular_season,10,29,2022
643890,2022-10-30 13:00:00+00:00,Real Valladolid at Osasuna,VLL @ OSA,Osasuna,97,2,Real Valladolid,95,0,STATUS_FULL_TIME,El Sadar,regular_season,10,30,2022
643881,2022-10-30 15:15:00+00:00,Girona at Real Madrid,GIR @ RMA,Real Madrid,86,1,Girona,9812,1,STATUS_FULL_TIME,Estadio Bernabéu,regular_season,10,30,2022
643886,2022-10-30 17:30:00+00:00,Villarreal at Athletic Club,VIL @ ATH,Athletic Club,93,1,Villarreal,102,0,STATUS_FULL_TIME,San Mamés,regular_season,10,30,2022
643882,2022-10-30 20:00:00+00:00,Real Betis at Real Sociedad,BET @ RSO,Real Sociedad,89,0,Real Betis,244,2,STATUS_FULL_TIME,Estadio Municipal de Anoeta,regular_season,10,30,2022
643888,2022-10-31 20:00:00+00:00,Getafe at Elche,GET @ ELC,Elche,3751,0,Getafe,2922,1,STATUS_FULL_TIME,Martínez Valero,regular_season,10,31,2022
643897,2022-11-04 20:00:00+00:00,Athletic Club at Girona,ATH @ GIR,Girona,9812,2,Athletic Club,93,1,STATUS_FULL_TIME,Municipal de Montilivi,regular_season,11,4,2022
643896,2022-11-05 13:00:00+00:00,Cádiz at Getafe,CAD @ GET,Getafe,2922,0,Cádiz,3842,0,STATUS_FULL_TIME,Estadio Coliseum,regular_season,11,5,2022
643891,2022-11-05 15:15:00+00:00,Elche at Real Valladolid,ELC @ VLL,Real Valladolid,95,2,Elche,3751,1,STATUS_FULL_TIME,José Zorrilla,regular_season,11,5,2022
643895,2022-11-05 17:30:00+00:00,Osasuna at Celta Vigo,OSA @ CEL,Celta Vigo,85,1,Osasuna,97,2,STATUS_FULL_TIME,Estadio Abanca-Balaídos,regular_season,11,5,2022
643894,2022-11-05 20:00:00+00:00,Almería at Barcelona,ALM @ BAR,Barcelona,83,2,Almería,6832,0,STATUS_FULL_TIME,Spotify Camp Nou,regular_season,11,5,2022
643893,2022-11-06 13:00:00+00:00,Espanyol at Atlético Madrid,ESP @ ATM,Atlético Madrid,1068,1,Espanyol,88,1,STATUS_FULL_TIME,Riyadh Air Metropolitano,regular_season,11,6,2022
643892,2022-11-06 15:15:00+00:00,Valencia at Real Sociedad,VAL @ RSO,Real Sociedad,89,1,Valencia,94,1,STATUS_FULL_TIME,Estadio Municipal de Anoeta,regular_season,11,6,2022
643900,2022-11-06 17:30:00+00:00,Mallorca at Villarreal,MLL @ VIL,Villarreal,102,0,Mallorca,84,2,STATUS_FULL_TIME,Ciutat de Valencia,regular_season,11,6,2022
643899,2022-11-06 20:00:00+00:00,Sevilla at Real Betis,SEV @ BET,Real Betis,244,1,Sevilla,243,1,STATUS_FULL_TIME,Benito Villamarín,regular_season,11,6,2022
643898,2022-11-07 20:00:00+00:00,Real Madrid at Rayo Vallecano,RMA @ RAY,Rayo Vallecano,101,3,Real Madrid,86,2,STATUS_FULL_TIME,Estadio de Vallecas,regular_season,11,7,2022
643903,2022-11-08 18:00:00+00:00,Girona at Elche,GIR @ ELC,Elche,3751,1,Girona,9812,2,STATUS_FULL_TIME,Martínez Valero,regular_season,11,8,2022
643902,2022-11-08 19:00:00+00:00,Real Valladolid at Athletic Club,VLL @ ATH,Athletic Club,93,3,Real Valladolid,95,0,STATUS_FULL_TIME,San Mamés,regular_season,11,8,2022
643905,2022-11-08 20:30:00+00:00,Barcelona at Osasuna,BAR @ OSA,Osasuna,97,1,Barcelona,83,2,STATUS_FULL_TIME,El Sadar,regular_season,11,8,2022
643906,2022-11-09 18:00:00+00:00,Getafe at Almería,GET @ ALM,Almería,6832,1,Getafe,2922,0,STATUS_FULL_TIME,UD Almería Stadium,regular_season,11,9,2022
643901,2022-11-09 18:00:00+00:00,Real Sociedad at Sevilla,RSO @ SEV,Sevilla,243,1,Real Sociedad,89,2,STATUS_FULL_TIME,Ramón Sánchez-Pizjuán,regular_season,11,9,2022
643904,2022-11-09 19:00:00+00:00,Villarreal at Espanyol,VIL @ ESP,Espanyol,88,0,Villarreal,102,1,STATUS_FULL_TIME,RCDE Stadium,regular_season,11,9,2022
643910,2022-11-09 20:30:00+00:00,Atlético Madrid at Mallorca,ATM @ MLL,Mallorca,84,1,Atlético Madrid,1068,0,STATUS_FULL_TIME,Estadi Mallorca Son Moix,regular_season,11,9,2022
643907,2022-11-10 18:00:00+00:00,Celta Vigo at Rayo Vallecano,CEL @ RAY,Rayo Vallecano,101,0,Celta Vigo,85,0,STATUS_FULL_TIME,Estadio de Vallecas,regular_season,11,10,2022
643909,2022-11-10 19:00:00+00:00,Real Betis at Valencia,BET @ VAL,Valencia,94,3,Real Betis,244,0,STATUS_FULL_TIME,Mestalla,regular_season,11,10,2022
643908,2022-11-10 20:30:00+00:00,Cádiz at Real Madrid,CAD @ RMA,Real Madrid,86,2,Cádiz,3842,1,STATUS_FULL_TIME,Estadio Bernabéu,regular_season,11,10,2022
643916,2022-12-29 16:00:00+00:00,Rayo Vallecano at Girona,RAY @ GIR,Girona,9812,2,Rayo Vallecano,101,2,STATUS_FULL_TIME,Municipal de Montilivi,regular_season,12,29,2022
643917,2022-12-29 18:15:00+00:00,Athletic Club at Real Betis,ATH @ BET,Real Betis,244,0,Athletic Club,93,0,STATUS_FULL_TIME,Benito Villamarín,regular_season,12,29,2022
643911,2022-12-29 20:30:00+00:00,Elche at Atlético Madrid,ELC @ ATM,Atlético Madrid,1068,2,Elche,3751,0,STATUS_FULL_TIME,Riyadh Air Metropolitano,regular_season,12,29,2022
643915,2022-12-30 16:00:00+00:00,Mallorca at Getafe,MLL @ GET,Getafe,2922,2,Mallorca,84,0,STATUS_FULL_TIME,Estadio Coliseum,regular_season,12,30,2022
643914,2022-12-30 18:15:00+00:00,Almería at Cádiz,ALM @ CAD,Cádiz,3842,1,Almería,6832,1,STATUS_FULL_TIME,Nuevo Mirandilla,regular_season,12,30,2022
643913,2022-12-30 18:15:00+00:00,Sevilla at Celta Vigo,SEV @ CEL,Celta Vigo,85,1,Sevilla,243,1,STATUS_FULL_TIME,Estadio Abanca-Balaídos,regular_season,12,30,2022
