game_id,date,name,short_name,home_name,home_id,home_score,away_name,away_id,away_score,status,venue_full_name,month,day,year
644713,2022-10-16 10:30:00+00:00,Salernitana at Internazionale,SAL @ INT,Internazionale,110,2,Salernitana,3240,0,STATUS_FULL_TIME,Stadio Giuseppe Meazza,10,16,2022
644712,2022-10-16 13:00:00+00:00,Udinese at Lazio,UDI @ LAZ,Lazio,112,0,Udinese,118,0,STATUS_FULL_TIME,Stadio Olimpico,10,16,2022
644708,2022-10-16 13:00:00+00:00,Cremonese at Spezia,CRE @ SPE,Spezia,4056,2,Cremonese,4050,2,STATUS_FULL_TIME,Alberto Picco,10,16,2022
644710,2022-10-16 16:00:00+00:00,Bologna at Napoli,BOL @ NAP,Napoli,114,3,Bologna,107,2,STATUS_FULL_TIME,Diego Armando Maradona,10,16,2022
644716,2022-10-16 18:45:00+00:00,AC Milan at Hellas Verona,MIL @ VER,Hellas Verona,119,1,AC Milan,103,2,STATUS_FULL_TIME,Stadio Marcantonio Bentegodi,10,16,2022
644709,2022-10-17 16:30:00+00:00,AS Roma at Sampdoria,ROMA @ SAM,Sampdoria,2734,0,AS Roma,104,1,STATUS_FULL_TIME,Luigi Ferraris,10,17,2022
644711,2022-10-17 18:45:00+00:00,Fiorentina at Lecce,FIO @ LEC,Lecce,113,1,Fiorentina,109,1,STATUS_FULL_TIME,Stadio Ettore Giardiniero - Via del Mare,10,17,2022
644724,2022-10-21 18:45:00+00:00,Empoli at Juventus,EMP @ JUV,Juventus,111,4,Empoli,2574,0,STATUS_FULL_TIME,Allianz Stadium,10,21,2022
644721,2022-10-22 13:00:00+00:00,Spezia at Salernitana,SPE @ SAL,Salernitana,3240,1,Spezia,4056,0,STATUS_FULL_TIME,Arechi,10,22,2022
644723,2022-10-22 16:00:00+00:00,Monza at AC Milan,MON @ MIL,AC Milan,103,4,Monza,4007,1,STATUS_FULL_TIME,Stadio Giuseppe Meazza,10,22,2022
644725,2022-10-22 18:45:00+00:00,Internazionale at Fiorentina,INT @ FIO,Fiorentina,109,3,Internazionale,110,4,STATUS_FULL_TIME,Artemio Franchi,10,22,2022
644719,2022-10-23 10:30:00+00:00,Torino at Udinese,TOR @ UDI,Udinese,118,1,Torino,239,2,STATUS_FULL_TIME,Bluenergy Stadium,10,23,2022
644718,2022-10-23 13:00:00+00:00,Lecce at Bologna,LEC @ BOL,Bologna,107,2,Lecce,113,0,STATUS_FULL_TIME,Renato Dall'Ara,10,23,2022
644717,2022-10-23 16:00:00+00:00,Lazio at Atalanta,LAZ @ ATA,Atalanta,105,0,Lazio,112,2,STATUS_FULL_TIME,New Balance Arena,10,23,2022
644722,2022-10-23 18:45:00+00:00,Napoli at AS Roma,NAP @ ROMA,AS Roma,104,0,Napoli,114,1,STATUS_FULL_TIME,Stadio Olimpico,10,23,2022
644726,2022-10-24 16:30:00+00:00,Sampdoria at Cremonese,SAM @ CRE,Cremonese,4050,0,Sampdoria,2734,1,STATUS_FULL_TIME,Giovanni Zini,10,24,2022
644720,2022-10-24 18:45:00+00:00,Hellas Verona at Sassuolo,VER @ SAS,Sassuolo,3997,2,Hellas Verona,119,1,STATUS_FULL_TIME,Mapei Stadium,10,24,2022
644730,2022-10-29 13:00:00+00:00,Sassuolo at Napoli,SAS @ NAP,Napoli,114,4,Sassuolo,3997,0,STATUS_FULL_TIME,Diego Armando Maradona,10,29,2022
644732,2022-10-29 16:00:00+00:00,Juventus at Lecce,JUV @ LEC,Lecce,113,0,Juventus,111,1,STATUS_FULL_TIME,Stadio Ettore Giardiniero - Via del Mare,10,29,2022
644734,2022-10-29 18:45:00+00:00,Sampdoria at Internazionale,SAM @ INT,Internazionale,110,3,Sampdoria,2734,0,STATUS_FULL_TIME,Stadio Giuseppe Meazza,10,29,2022
644735,2022-10-30 11:30:00+00:00,Atalanta at Empoli,ATA @ EMP,Empoli,2574,0,Atalanta,105,2,STATUS_FULL_TIME,Stadio Carlo Castellani – Computer Gross Arena,10,30,2022
644727,2022-10-30 14:00:00+00:00,Udinese at Cremonese,UDI @ CRE,Cremonese,4050,0,Udinese,118,0,STATUS_FULL_TIME,Giovanni Zini,10,30,2022
644729,2022-10-30 14:00:00+00:00,Fiorentina at Spezia,FIO @ SPE,Spezia,4056,1,Fiorentina,109,2,STATUS_FULL_TIME,Alberto Picco,10,30,2022
644733,2022-10-30 17:00:00+00:00,Salernitana at Lazio,SAL @ LAZ,Lazio,112,1,Salernitana,3240,3,STATUS_FULL_TIME,Stadio Olimpico,10,30,2022
644728,2022-10-30 19:45:00+00:00,AC Milan at Torino,MIL @ TOR,Torino,239,2,AC Milan,103,1,STATUS_FULL_TIME,Olimpico Grande Torino,10,30,2022
644731,2022-10-31 17:30:00+00:00,AS Roma at Hellas Verona,ROMA @ VER,Hellas Verona,119,1,AS Roma,104,3,STATUS_FULL_TIME,Stadio Marcantonio Bentegodi,10,31,2022
644736,2022-10-31 19:45:00+00:00,Bologna at Monza,BOL @ MON,Monza,4007,1,Bologna,107,2,STATUS_FULL_TIME,U-Power Stadium,10,31,2022
644739,2022-11-04 19:45:00+00:00,Lecce at Udinese,LEC @ UDI,Udinese,118,1,Lecce,113,1,STATUS_FULL_TIME,Bluenergy Stadium,11,4,2022
644744,2022-11-05 14:00:00+00:00,Sassuolo at Empoli,SAS @ EMP,Empoli,2574,1,Sassuolo,3997,0,STATUS_FULL_TIME,Stadio Carlo Castellani – Computer Gross Arena,11,5,2022
644738,2022-11-05 14:00:00+00:00,Cremonese at Salernitana,CRE @ SAL,Salernitana,3240,2,Cremonese,4050,2,STATUS_FULL_TIME,Arechi,11,5,2022
644746,2022-11-05 17:00:00+00:00,Napoli at Atalanta,NAP @ ATA,Atalanta,105,1,Napoli,114,2,STATUS_FULL_TIME,New Balance Arena,11,5,2022
644742,2022-11-05 19:45:00+00:00,Spezia at AC Milan,SPE @ MIL,AC Milan,103,2,Spezia,4056,1,STATUS_FULL_TIME,Stadio Giuseppe Meazza,11,5,2022
644745,2022-11-06 11:30:00+00:00,Torino at Bologna,TOR @ BOL,Bologna,107,2,Torino,239,1,STATUS_FULL_TIME,Renato Dall'Ara,11,6,2022
644741,2022-11-06 14:00:00+00:00,Hellas Verona at Monza,VER @ MON,Monza,4007,2,Hellas Verona,119,0,STATUS_FULL_TIME,U-Power Stadium,11,6,2022
644737,2022-11-06 14:00:00+00:00,Fiorentina at Sampdoria,FIO @ SAM,Sampdoria,2734,0,Fiorentina,109,2,STATUS_FULL_TIME,Luigi Ferraris,11,6,2022
644740,2022-11-06 17:00:00+00:00,Lazio at AS Roma,LAZ @ ROMA,AS Roma,104,0,Lazio,112,1,STATUS_FULL_TIME,Stadio Olimpico,11,6,2022
644743,2022-11-06 19:45:00+00:00,Internazionale at Juventus,INT @ JUV,Juventus,111,2,Internazionale,110,0,STATUS_FULL_TIME,Allianz Stadium,11,6,2022
644754,2022-11-08 17:30:00+00:00,Empoli at Napoli,EMP @ NAP,Napoli,114,2,Empoli,2574,0,STATUS_FULL_TIME,Diego Armando Maradona,11,8,2022
644756,2022-11-08 17:30:00+00:00,Udinese at Spezia,UDI @ SPE,Spezia,4056,1,Udinese,118,1,STATUS_FULL_TIME,Alberto Picco,11,8,2022
644748,2022-11-08 19:45:00+00:00,AC Milan at Cremonese,MIL @ CRE,Cremonese,4050,0,AC Milan,103,0,STATUS_FULL_TIME,Giovanni Zini,11,8,2022
644753,2022-11-09 17:30:00+00:00,Atalanta at Lecce,ATA @ LEC,Lecce,113,2,Atalanta,105,1,STATUS_FULL_TIME,Stadio Ettore Giardiniero - Via del Mare,11,9,2022
644755,2022-11-09 17:30:00+00:00,AS Roma at Sassuolo,ROMA @ SAS,Sassuolo,3997,1,AS Roma,104,1,STATUS_FULL_TIME,Mapei Stadium,11,9,2022
644750,2022-11-09 19:45:00+00:00,Salernitana at Fiorentina,SAL @ FIO,Fiorentina,109,2,Salernitana,3240,1,STATUS_FULL_TIME,Artemio Franchi,11,9,2022
644751,2022-11-09 19:45:00+00:00,Bologna at Internazionale,BOL @ INT,Internazionale,110,6,Bologna,107,1,STATUS_FULL_TIME,Stadio Giuseppe Meazza,11,9,2022
644747,2022-11-09 19:45:00+00:00,Sampdoria at Torino,SAM @ TOR,Torino,239,2,Sampdoria,2734,0,STATUS_FULL_TIME,Olimpico Grande Torino,11,9,2022
644749,2022-11-10 17:30:00+00:00,Juventus at Hellas Verona,JUV @ VER,Hellas Verona,119,0,Juventus,111,1,STATUS_FULL_TIME,Stadio Marcantonio Bentegodi,11,10,2022
644752,2022-11-10 19:45:00+00:00,Monza at Lazio,MON @ LAZ,Lazio,112,1,Monza,4007,0,STATUS_FULL_TIME,Stadio Olimpico,11,10,2022
644764,2022-11-11 19:45:00+00:00,Cremonese at Empoli,CRE @ EMP,Empoli,2574,2,Cremonese,4050,0,STATUS_FULL_TIME,Stadio Carlo Castellani – Computer Gross Arena,11,11,2022
644760,2022-11-12 14:00:00+00:00,Udinese at Napoli,UDI @ NAP,Napoli,114,3,Udinese,118,2,STATUS_FULL_TIME,Diego Armando Maradona,11,12,2022
644757,2022-11-12 17:00:00+00:00,Lecce at Sampdoria,LEC @ SAM,Sampdoria,2734,0,Lecce,113,2,STATUS_FULL_TIME,Luigi Ferraris,11,12,2022
644765,2022-11-12 19:45:00+00:00,Sassuolo at Bologna,SAS @ BOL,Bologna,107,3,Sassuolo,3997,0,STATUS_FULL_TIME,Renato Dall'Ara,11,12,2022
644761,2022-11-13 11:30:00+00:00,Internazionale at Atalanta,INT @ ATA,Atalanta,105,2,Internazionale,110,3,STATUS_FULL_TIME,New Balance Arena,11,13,2022
644759,2022-11-13 14:00:00+00:00,Torino at AS Roma,TOR @ ROMA,AS Roma,104,1,Torino,239,1,STATUS_FULL_TIME,Stadio Olimpico,11,13,2022
644758,2022-11-13 14:00:00+00:00,Spezia at Hellas Verona,SPE @ VER,Hellas Verona,119,1,Spezia,4056,2,STATUS_FULL_TIME,Stadio Marcantonio Bentegodi,11,13,2022
644766,2022-11-13 14:00:00+00:00,Salernitana at Monza,SAL @ MON,Monza,4007,3,Salernitana,3240,0,STATUS_FULL_TIME,U-Power Stadium,11,13,2022
644762,2022-11-13 17:00:00+00:00,Fiorentina at AC Milan,FIO @ MIL,AC Milan,103,2,Fiorentina,109,1,STATUS_FULL_TIME,Stadio Giuseppe Meazza,11,13,2022
644763,2022-11-13 19:45:00+00:00,Lazio at Juventus,LAZ @ JUV,Juventus,111,3,Lazio,112,0,STATUS_FULL_TIME,Allianz Stadium,11,13,2022
644772,2023-01-04 11:30:00+00:00,AC Milan at Salernitana,MIL @ SAL,Salernitana,3240,1,AC Milan,103,2,STATUS_FULL_TIME,Arechi,1,4,2023
644773,2023-01-04 11:30:00+00:00,Sampdoria at Sassuolo,SAM @ SAS,Sassuolo,3997,1,Sampdoria,2734,2,STATUS_FULL_TIME,Mapei Stadium,1,4,2023
644774,2023-01-04 13:30:00+00:00,Atalanta at Spezia,ATA @ SPE,Spezia,4056,2,Atalanta,105,2,STATUS_FULL_TIME,Alberto Picco,1,4,2023
644775,2023-01-04 13:30:00+00:00,Hellas Verona at Torino,VER @ TOR,Torino,239,1,Hellas Verona,119,1,STATUS_FULL_TIME,Olimpico Grande Torino,1,4,2023
644776,2023-01-04 15:30:00+00:00,Bologna at AS Roma,BOL @ ROMA,AS Roma,104,1,Bologna,107,0,STATUS_FULL_TIME,Stadio Olimpico,1,4,2023
644767,2023-01-04 15:30:00+00:00,Lazio at Lecce,LAZ @ LEC,Lecce,113,2,Lazio,112,1,STATUS_FULL_TIME,Stadio Ettore Giardiniero - Via del Mare,1,4,2023
644770,2023-01-04 17:30:00+00:00,Juventus at Cremonese,JUV @ CRE,Cremonese,4050,0,Juventus,111,1,STATUS_FULL_TIME,Giovanni Zini,1,4,2023
644769,2023-01-04 17:30:00+00:00,Monza at Fiorentina,MON @ FIO,Fiorentina,109,1,Monza,4007,1,STATUS_FULL_TIME,Artemio Franchi,1,4,2023
644768,2023-01-04 19:45:00+00:00,Napoli at Internazionale,NAP @ INT,Internazionale,110,1,Napoli,114,0,STATUS_FULL_TIME,Stadio Giuseppe Meazza,1,4,2023
644771,2023-01-04 19:45:00+00:00,Empoli at Udinese,EMP @ UDI,Udinese,118,1,Empoli,2574,1,STATUS_FULL_TIME,Bluenergy Stadium,1,4,2023
644779,2023-01-07 14:00:00+00:00,Sassuolo at Fiorentina,SAS @ FIO,Fiorentina,109,2,Sassuolo,3997,1,STATUS_FULL_TIME,Artemio Franchi,1,7,2023
644778,2023-01-07 17:00:00+00:00,Udinese at Juventus,UDI @ JUV,Juventus,111,1,Udinese,118,0,STATUS_FULL_TIME,Allianz Stadium,1,7,2023
644786,2023-01-07 19:45:00+00:00,Internazionale at Monza,INT @ MON,Monza,4007,2,Internazionale,110,2,STATUS_FULL_TIME,U-Power Stadium,1,7,2023
644785,2023-01-08 11:30:00+00:00,Torino at Salernitana,TOR @ SAL,Salernitana,3240,1,Torino,239,1,STATUS_FULL_TIME,Arechi,1,8,2023
644777,2023-01-08 14:00:00+00:00,Empoli at Lazio,EMP @ LAZ,Lazio,112,2,Empoli,2574,2,STATUS_FULL_TIME,Stadio Olimpico,1,8,2023
644783,2023-01-08 14:00:00+00:00,Lecce at Spezia,LEC @ SPE,Spezia,4056,0,Lecce,113,0,STATUS_FULL_TIME,Alberto Picco,1,8,2023
644784,2023-01-08 17:00:00+00:00,Napoli at Sampdoria,NAP @ SAM,Sampdoria,2734,0,Napoli,114,2,STATUS_FULL_TIME,Luigi Ferraris,1,8,2023
644781,2023-01-08 19:45:00+00:00,AS Roma at AC Milan,ROMA @ MIL,AC Milan,103,2,AS Roma,104,2,STATUS_FULL_TIME,Stadio Giuseppe Meazza,1,8,2023
644782,2023-01-09 17:30:00+00:00,Cremonese at Hellas Verona,CRE @ VER,Hellas Verona,119,2,Cremonese,4050,0,STATUS_FULL_TIME,Stadio Marcantonio Bentegodi,1,9,2023
644780,2023-01-09 19:45:00+00:00,Atalanta at Bologna,ATA @ BOL,Bologna,107,1,Atalanta,105,2,STATUS_FULL_TIME,Renato Dall'Ara,1,9,2023
644794,2023-01-13 19:45:00+00:00,Juventus at Napoli,JUV @ NAP,Napoli,114,5,Juventus,111,1,STATUS_FULL_TIME,Diego Armando Maradona,1,13,2023
644788,2023-01-14 14:00:00+00:00,Monza at Cremonese,MON @ CRE,Cremonese,4050,2,Monza,4007,3,STATUS_FULL_TIME,Giovanni Zini,1,14,2023
644795,2023-01-14 17:00:00+00:00,AC Milan at Lecce,MIL @ LEC,Lecce,113,2,AC Milan,103,2,STATUS_FULL_TIME,Stadio Ettore Giardiniero - Via del Mare,1,14,2023
644790,2023-01-14 19:45:00+00:00,Hellas Verona at Internazionale,VER @ INT,Internazionale,110,1,Hellas Verona,119,0,STATUS_FULL_TIME,Stadio Giuseppe Meazza,1,14,2023
644792,2023-01-15 11:30:00+00:00,Lazio at Sassuolo,LAZ @ SAS,Sassuolo,3997,0,Lazio,112,2,STATUS_FULL_TIME,Mapei Stadium,1,15,2023
644796,2023-01-15 14:00:00+00:00,Spezia at Torino,SPE @ TOR,Torino,239,0,Spezia,4056,1,STATUS_FULL_TIME,Olimpico Grande Torino,1,15,2023
644791,2023-01-15 14:00:00+00:00,Bologna at Udinese,BOL @ UDI,Udinese,118,1,Bologna,107,2,STATUS_FULL_TIME,Bluenergy Stadium,1,15,2023
644787,2023-01-15 17:00:00+00:00,Salernitana at Atalanta,SAL @ ATA,Atalanta,105,8,Salernitana,3240,2,STATUS_FULL_TIME,New Balance Arena,1,15,2023
644793,2023-01-15 19:45:00+00:00,Fiorentina at AS Roma,FIO @ ROMA,AS Roma,104,2,Fiorentina,109,0,STATUS_FULL_TIME,Stadio Olimpico,1,15,2023
644789,2023-01-16 19:45:00+00:00,Sampdoria at Empoli,SAM @ EMP,Empoli,2574,1,Sampdoria,2734,0,STATUS_FULL_TIME,Stadio Carlo Castellani – Computer Gross Arena,1,16,2023
644806,2023-01-21 14:00:00+00:00,Lecce at Hellas Verona,LEC @ VER,Hellas Verona,119,2,Lecce,113,0,STATUS_FULL_TIME,Stadio Marcantonio Bentegodi,1,21,2023
644803,2023-01-21 17:00:00+00:00,Napoli at Salernitana,NAP @ SAL,Salernitana,3240,0,Napoli,114,2,STATUS_FULL_TIME,Arechi,1,21,2023
644798,2023-01-21 19:45:00+00:00,Torino at Fiorentina,TOR @ FIO,Fiorentina,109,0,Torino,239,1,STATUS_FULL_TIME,Artemio Franchi,1,21,2023
644804,2023-01-22 11:30:00+00:00,Udinese at Sampdoria,UDI @ SAM,Sampdoria,2734,0,Udinese,118,1,STATUS_FULL_TIME,Luigi Ferraris,1,22,2023
644802,2023-01-22 14:00:00+00:00,Sassuolo at Monza,SAS @ MON,Monza,4007,1,Sassuolo,3997,1,STATUS_FULL_TIME,U-Power Stadium,1,22,2023
644805,2023-01-22 17:00:00+00:00,AS Roma at Spezia,ROMA @ SPE,Spezia,4056,0,AS Roma,104,2,STATUS_FULL_TIME,Alberto Picco,1,22,2023
644800,2023-01-22 19:45:00+00:00,Atalanta at Juventus,ATA @ JUV,Juventus,111,3,Atalanta,105,3,STATUS_FULL_TIME,Allianz Stadium,1,22,2023
644797,2023-01-23 17:30:00+00:00,Cremonese at Bologna,CRE @ BOL,Bologna,107,1,Cremonese,4050,1,STATUS_FULL_TIME,Renato Dall'Ara,1,23,2023
644799,2023-01-23 19:45:00+00:00,Empoli at Internazionale,EMP @ INT,Internazionale,110,0,Empoli,2574,1,STATUS_FULL_TIME,Stadio Giuseppe Meazza,1,23,2023
644801,2023-01-24 19:45:00+00:00,AC Milan at Lazio,MIL @ LAZ,Lazio,112,4,AC Milan,103,0,STATUS_FULL_TIME,Stadio Olimpico,1,24,2023
644808,2023-01-27 17:30:00+00:00,Spezia at Bologna,SPE @ BOL,Bologna,107,2,Spezia,4056,0,STATUS_FULL_TIME,Renato Dall'Ara,1,27,2023
644813,2023-01-27 19:45:00+00:00,Salernitana at Lecce,SAL @ LEC,Lecce,113,1,Salernitana,3240,2,STATUS_FULL_TIME,Stadio Ettore Giardiniero - Via del Mare,1,27,2023
644810,2023-01-28 14:00:00+00:00,Torino at Empoli,TOR @ EMP,Empoli,2574,2,Torino,239,2,STATUS_FULL_TIME,Stadio Carlo Castellani – Computer Gross Arena,1,28,2023
644809,2023-01-28 17:00:00+00:00,Internazionale at Cremonese,INT @ CRE,Cremonese,4050,1,Internazionale,110,2,STATUS_FULL_TIME,Giovanni Zini,1,28,2023
644807,2023-01-28 19:45:00+00:00,Sampdoria at Atalanta,SAM @ ATA,Atalanta,105,2,Sampdoria,2734,0,STATUS_FULL_TIME,New Balance Arena,1,28,2023
644814,2023-01-29 11:30:00+00:00,Sassuolo at AC Milan,SAS @ MIL,AC Milan,103,2,Sassuolo,3997,5,STATUS_FULL_TIME,Stadio Giuseppe Meazza,1,29,2023
644816,2023-01-29 14:00:00+00:00,Monza at Juventus,MON @ JUV,Juventus,111,0,Monza,4007,2,STATUS_FULL_TIME,Allianz Stadium,1,29,2023
644812,2023-01-29 17:00:00+00:00,Fiorentina at Lazio,FIO @ LAZ,Lazio,112,1,Fiorentina,109,1,STATUS_FULL_TIME,Stadio Olimpico,1,29,2023
644815,2023-01-29 19:45:00+00:00,AS Roma at Napoli,ROMA @ NAP,Napoli,114,2,AS Roma,104,1,STATUS_FULL_TIME,Diego Armando Maradona,1,29,2023
644811,2023-01-30 19:45:00+00:00,Hellas Verona at Udinese,VER @ UDI,Udinese,118,1,Hellas Verona,119,1,STATUS_FULL_TIME,Bluenergy Stadium,1,30,2023
644825,2023-02-04 14:00:00+00:00,Lecce at Cremonese,LEC @ CRE,Cremonese,4050,0,Lecce,113,2,STATUS_FULL_TIME,Giovanni Zini,2,4,2023
644826,2023-02-04 17:00:00+00:00,Empoli at AS Roma,EMP @ ROMA,AS Roma,104,2,Empoli,2574,0,STATUS_FULL_TIME,Stadio Olimpico,2,4,2023
644819,2023-02-04 19:45:00+00:00,Atalanta at Sassuolo,ATA @ SAS,Sassuolo,3997,1,Atalanta,105,0,STATUS_FULL_TIME,Mapei Stadium,2,4,2023
644818,2023-02-05 11:30:00+00:00,Napoli at Spezia,NAP @ SPE,Spezia,4056,0,Napoli,114,3,STATUS_FULL_TIME,Alberto Picco,2,5,2023
644817,2023-02-05 14:00:00+00:00,Udinese at Torino,UDI @ TOR,Torino,239,1,Udinese,118,0,STATUS_FULL_TIME,Olimpico Grande Torino,2,5,2023
644824,2023-02-05 17:00:00+00:00,Bologna at Fiorentina,BOL @ FIO,Fiorentina,109,1,Bologna,107,2,STATUS_FULL_TIME,Artemio Franchi,2,5,2023
644823,2023-02-05 19:45:00+00:00,AC Milan at Internazionale,MIL @ INT,Internazionale,110,1,AC Milan,103,0,STATUS_FULL_TIME,Stadio Giuseppe Meazza,2,5,2023
644821,2023-02-06 17:30:00+00:00,Lazio at Hellas Verona,LAZ @ VER,Hellas Verona,119,1,Lazio,112,1,STATUS_FULL_TIME,Stadio Marcantonio Bentegodi,2,6,2023
644822,2023-02-06 19:45:00+00:00,Sampdoria at Monza,SAM @ MON,Monza,4007,2,Sampdoria,2734,2,STATUS_FULL_TIME,U-Power Stadium,2,6,2023
644820,2023-02-07 19:45:00+00:00,Juventus at Salernitana,JUV @ SAL,Salernitana,3240,0,Juventus,111,3,STATUS_FULL_TIME,Arechi,2,7,2023
644830,2023-02-10 19:45:00+00:00,Torino at AC Milan,TOR @ MIL,AC Milan,103,1,Torino,239,0,STATUS_FULL_TIME,Stadio Giuseppe Meazza,2,10,2023
644834,2023-02-11 14:00:00+00:00,Spezia at Empoli,SPE @ EMP,Empoli,2574,2,Spezia,4056,2,STATUS_FULL_TIME,Stadio Carlo Castellani – Computer Gross Arena,2,11,2023
644831,2023-02-11 17:00:00+00:00,AS Roma at Lecce,ROMA @ LEC,Lecce,113,1,AS Roma,104,1,STATUS_FULL_TIME,Stadio Ettore Giardiniero - Via del Mare,2,11,2023
644832,2023-02-11 19:45:00+00:00,Atalanta at Lazio,ATA @ LAZ,Lazio,112,0,Atalanta,105,2,STATUS_FULL_TIME,Stadio Olimpico,2,11,2023
644827,2023-02-12 11:30:00+00:00,Sassuolo at Udinese,SAS @ UDI,Udinese,118,2,Sassuolo,3997,2,STATUS_FULL_TIME,Bluenergy Stadium,2,12,2023
644835,2023-02-12 14:00:00+00:00,Monza at Bologna,MON @ BOL,Bologna,107,0,Monza,4007,1,STATUS_FULL_TIME,Renato Dall'Ara,2,12,2023
644833,2023-02-12 17:00:00+00:00,Fiorentina at Juventus,FIO @ JUV,Juventus,111,1,Fiorentina,109,0,STATUS_FULL_TIME,Allianz Stadium,2,12,2023
644829,2023-02-12 19:45:00+00:00,Cremonese at Napoli,CRE @ NAP,Napoli,114,3,Cremonese,4050,0,STATUS_FULL_TIME,Diego Armando Maradona,2,12,2023
644836,2023-02-13 17:30:00+00:00,Salernitana at Hellas Verona,SAL @ VER,Hellas Verona,119,1,Salernitana,3240,0,STATUS_FULL_TIME,Stadio Marcantonio Bentegodi,2,13,2023
644828,2023-02-13 19:45:00+00:00,Internazionale at Sampdoria,INT @ SAM,Sampdoria,2734,0,Internazionale,110,0,STATUS_FULL_TIME,Luigi Ferraris,2,13,2023
644841,2023-02-17 19:45:00+00:00,Napoli at Sassuolo,NAP @ SAS,Sassuolo,3997,0,Napoli,114,2,STATUS_FULL_TIME,Mapei Stadium,2,17,2023
644842,2023-02-18 14:00:00+00:00,Bologna at Sampdoria,BOL @ SAM,Sampdoria,2734,1,Bologna,107,2,STATUS_FULL_TIME,Luigi Ferraris,2,18,2023
644845,2023-02-18 17:00:00+00:00,AC Milan at Monza,MIL @ MON,Monza,4007,0,AC Milan,103,1,STATUS_FULL_TIME,U-Power Stadium,2,18,2023
644846,2023-02-18 19:45:00+00:00,Udinese at Internazionale,UDI @ INT,Internazionale,110,3,Udinese,118,1,STATUS_FULL_TIME,Stadio Giuseppe Meazza,2,18,2023
644837,2023-02-19 11:30:00+00:00,Lecce at Atalanta,LEC @ ATA,Atalanta,105,1,Lecce,113,2,STATUS_FULL_TIME,New Balance Arena,2,19,2023
644838,2023-02-19 14:00:00+00:00,Empoli at Fiorentina,EMP @ FIO,Fiorentina,109,1,Empoli,2574,1,STATUS_FULL_TIME,Artemio Franchi,2,19,2023
644843,2023-02-19 14:00:00+00:00,Lazio at Salernitana,LAZ @ SAL,Salernitana,3240,0,Lazio,112,2,STATUS_FULL_TIME,Arechi,2,19,2023
644840,2023-02-19 17:00:00+00:00,Juventus at Spezia,JUV @ SPE,Spezia,4056,0,Juventus,111,2,STATUS_FULL_TIME,Alberto Picco,2,19,2023
644844,2023-02-19 19:45:00+00:00,Hellas Verona at AS Roma,VER @ ROMA,AS Roma,104,1,Hellas Verona,119,0,STATUS_FULL_TIME,Stadio Olimpico,2,19,2023
644839,2023-02-20 19:45:00+00:00,Cremonese at Torino,CRE @ TOR,Torino,239,2,Cremonese,4050,2,STATUS_FULL_TIME,Olimpico Grande Torino,2,20,2023
644854,2023-02-25 17:00:00+00:00,Napoli at Empoli,NAP @ EMP,Empoli,2574,0,Napoli,114,2,STATUS_FULL_TIME,Stadio Carlo Castellani – Computer Gross Arena,2,25,2023
644856,2023-02-25 19:45:00+00:00,Sassuolo at Lecce,SAS @ LEC,Lecce,113,0,Sassuolo,3997,1,STATUS_FULL_TIME,Stadio Ettore Giardiniero - Via del Mare,2,25,2023
644847,2023-02-26 11:30:00+00:00,Internazionale at Bologna,INT @ BOL,Bologna,107,1,Internazionale,110,0,STATUS_FULL_TIME,Renato Dall'Ara,2,26,2023
644849,2023-02-26 14:00:00+00:00,Monza at Salernitana,MON @ SAL,Salernitana,3240,3,Monza,4007,0,STATUS_FULL_TIME,Arechi,2,26,2023
644848,2023-02-26 17:00:00+00:00,Spezia at Udinese,SPE @ UDI,Udinese,118,2,Spezia,4056,2,STATUS_FULL_TIME,Bluenergy Stadium,2,26,2023
644850,2023-02-26 19:45:00+00:00,Atalanta at AC Milan,ATA @ MIL,AC Milan,103,2,Atalanta,105,0,STATUS_FULL_TIME,Stadio Giuseppe Meazza,2,26,2023
644851,2023-02-27 17:30:00+00:00,Fiorentina at Hellas Verona,FIO @ VER,Hellas Verona,119,0,Fiorentina,109,3,STATUS_FULL_TIME,Stadio Marcantonio Bentegodi,2,27,2023
644852,2023-02-27 19:45:00+00:00,Sampdoria at Lazio,SAM @ LAZ,Lazio,112,1,Sampdoria,2734,0,STATUS_FULL_TIME,Stadio Olimpico,2,27,2023
644855,2023-02-28 17:30:00+00:00,AS Roma at Cremonese,ROMA @ CRE,Cremonese,4050,2,AS Roma,104,1,STATUS_FULL_TIME,Giovanni Zini,2,28,2023
644853,2023-02-28 19:45:00+00:00,Torino at Juventus,TOR @ JUV,Juventus,111,4,Torino,239,2,STATUS_FULL_TIME,Allianz Stadium,2,28,2023
644866,2023-03-03 19:45:00+00:00,Lazio at Napoli,LAZ @ NAP,Napoli,114,0,Lazio,112,1,STATUS_FULL_TIME,Diego Armando Maradona,3,3,2023
644857,2023-03-04 14:00:00+00:00,Empoli at Monza,EMP @ MON,Monza,4007,2,Empoli,2574,1,STATUS_FULL_TIME,U-Power Stadium,3,4,2023
644860,2023-03-04 17:00:00+00:00,Udinese at Atalanta,UDI @ ATA,Atalanta,105,0,Udinese,118,0,STATUS_FULL_TIME,New Balance Arena,3,4,2023
644859,2023-03-04 19:45:00+00:00,AC Milan at Fiorentina,MIL @ FIO,Fiorentina,109,2,AC Milan,103,1,STATUS_FULL_TIME,Artemio Franchi,3,4,2023
