game_id,date,month,day,year,home_id,home_name,home_score,away_id,away_name,away_score,venue_full_name,is_postseason,season,home_win_pct,home_point_diff,home_recent_win_pct,home_recent_point_diff,away_win_pct,away_point_diff,away_recent_win_pct,away_recent_point_diff,home_playoff_wins,away_playoff_wins,playoff_wins,home_win_badness,away_win_badness,home_point_diff_badness,away_point_diff_badness,home_badness,away_badness,team_badness,total_points,scoring_mean,scoring_std,ideal_scoring,scoring_badness,actual_margin,team_quality,competitiveness,uncompetitiveness,scoring_entertainment,team_quality_weight,competitiveness_weight,scoring_weight,actual_watchability,uncompetitiveness_weight,team_weight,actual_slop,slop_percentile,watchability_percentile
608593,2021-10-02 13:30:00+00:00,10,2,2021,134,VfB Stuttgart,3,7911,TSG Hoffenheim,1,MHPArena,0,2021-2022,0.0,-0.6666666666666666,0.0,-0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,0,1.0,0.6666666666666667,0.6111111111111112,0.5,,,,4,2.8333333333333335,2.0185917476493755,3.3379812702456775,0.05235858740458854,2,,0.43333333333333335,0.5666666666666667,0.6333333333333333,,,,,,,,,
608597,2021-10-02 13:30:00+00:00,10,2,2021,138,VfL Wolfsburg,1,268,Borussia Mönchengladbach,3,Volkswagen Arena,0,2021-2022,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0.6666666666666667,0.33333333333333337,0.5,0.38888888888888895,,,,4,2.870967741935484,1.9956942899464163,3.369891314422088,0.04862217428450344,2,,0.45161290322580644,0.5483870967741935,0.6129032258064516,,,,,,,,,
608594,2021-10-02 16:30:00+00:00,10,2,2021,11420,RB Leipzig,3,121,VfL Bochum,0,Red Bull Arena,0,2021-2022,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,-3.0,0.0,-3.0,0,0,0,0.6666666666666667,1.0,0.33333333333333337,1.0,,,,3,2.90625,1.9733608959859448,3.399590223996486,0.020292821189787036,3,,0.125,0.875,0.46875,,,,,,,,,
608599,2021-10-03 13:30:00+00:00,10,3,2021,2950,Mainz,1,598,1. FC Union Berlin,2,MEWA ARENA,0,2021-2022,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0,0,0,0.6666666666666667,0.6666666666666667,0.4444444444444444,0.5555555555555556,,,,3,2.909090909090909,1.9423509653837723,3.3946786504368522,0.02043274446137089,1,,0.7272727272727273,0.2727272727272727,0.45454545454545453,,,,,,,,,
608596,2021-10-03 15:30:00+00:00,10,3,2021,132,Bayern Munich,1,125,Eintracht Frankfurt,2,Allianz Arena,0,2021-2022,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0,0.5,,,,3,2.911764705882353,1.912758551488487,3.3899543437544746,0.020567068316404202,1,,0.7352941176470589,0.2647058823529411,0.4411764705882353,,,,,,,,,
608601,2021-10-03 17:30:00+00:00,10,3,2021,2506,Arminia Bielefeld,0,131,Bayer Leverkusen,4,SchücoArena,0,2021-2022,0.0,-1.0,0.0,-1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,1.0,0.33333333333333337,0.6666666666666667,0.38888888888888895,,,,4,2.914285714285714,1.884478841537278,3.385405424670034,0.05179260631194316,4,,0.05714285714285714,0.9428571428571428,0.6285714285714286,,,,,,,,,
608610,2021-10-15 18:30:00+00:00,10,15,2021,7911,TSG Hoffenheim,5,122,FC Cologne,0,PreZero Arena,0,2021-2022,0.25,-0.5,0.25,-0.5,0.25,0.5,0.25,0.5,0,0,0,0.75,0.75,0.5833333333333333,0.41666666666666663,,,,5,2.9444444444444446,1.866156392840558,3.4109835426545843,0.3040788785099059,5,,0.05555555555555555,0.9444444444444444,0.8611111111111112,,,,,,,,,
608609,2021-10-16 13:30:00+00:00,10,16,2021,598,1. FC Union Berlin,2,138,VfL Wolfsburg,0,Stadion An der Alten Försterei,0,2021-2022,0.5,0.0,0.5,0.0,0.25,-0.5,0.25,-0.5,0,0,0,0.5,0.75,0.5,0.5833333333333333,,,,2,3.0,1.8708286933869709,3.4677071733467426,0.26489193532895927,2,,0.4864864864864865,0.5135135135135135,0.21621621621621623,,,,,,,,,
608607,2021-10-16 13:30:00+00:00,10,16,2021,124,Borussia Dortmund,3,2950,Mainz,1,SIGNAL IDUNA PARK,0,2021-2022,0.75,0.75,0.75,0.75,0.25,0.0,0.25,0.0,0,0,0,0.25,0.75,0.375,0.5,,,,4,2.973684210526316,1.8524905384047416,3.436806845127501,0.04516231188116093,2,,0.5,0.5,0.6052631578947368,,,,,,,,,
608605,2021-10-16 13:30:00+00:00,10,16,2021,125,Eintracht Frankfurt,1,129,Hertha Berlin,2,Deutsche Bank Park,0,2021-2022,0.25,0.25,0.25,0.25,0.5,-1.0,0.5,-1.0,0,0,0,0.75,0.5,0.45833333333333337,0.6666666666666667,,,,3,3.0,1.8353258709644942,3.4588314677411236,0.03076676552365587,1,,0.7692307692307693,0.23076923076923073,0.41025641025641024,,,,,,,,,
608602,2021-10-16 13:30:00+00:00,10,16,2021,126,SC Freiburg,1,11420,RB Leipzig,1,Europa-Park Stadion,0,2021-2022,0.5,1.0,0.5,1.0,0.5,1.5,0.5,1.5,0,0,0,0.5,0.5,0.33333333333333337,0.25,,,,2,3.0,1.8116432546313532,3.452910813657838,0.27500463230666106,0,,1.0,0.0,0.2,,,,,,,,,
608603,2021-10-16 13:30:00+00:00,10,16,2021,3070,SpVgg Greuther Fürth,0,121,VfL Bochum,1,Sportpark Ronhof | Thomas Sommer,0,2021-2022,0.0,-1.75,0.0,-1.75,0.0,-3.0,0.0,-3.0,0,0,0,1.0,1.0,0.7916666666666666,1.0,,,,1,2.975609756097561,1.7956587214452635,3.424524436458877,0.5980950227391079,1,,0.7560975609756098,0.24390243902439024,0.0975609756097561,,,,,,,,,
608606,2021-10-16 16:30:00+00:00,10,16,2021,268,Borussia Mönchengladbach,1,134,VfB Stuttgart,1,BORUSSIA-PARK,0,2021-2022,0.75,1.0,0.75,1.0,0.25,0.0,0.25,0.0,0,0,0,0.25,0.75,0.33333333333333337,0.5,,,,2,2.9285714285714284,1.7996321730254083,3.3784794718277804,0.2542474952679217,0,,1.0,0.0,0.21428571428571427,,,,,,,,,
608608,2021-10-17 13:30:00+00:00,10,17,2021,131,Bayer Leverkusen,1,132,Bayern Munich,5,BayArena,0,2021-2022,0.75,1.5,0.75,1.5,0.75,2.75,0.75,2.75,0,0,0,0.25,0.25,0.25,0.04166666666666663,,,,6,2.9069767441860463,1.783708729804175,3.35290392663709,0.6675241881419758,4,,0.09302325581395349,0.9069767441860466,0.9069767441860465,,,,,,,,,
608604,2021-10-17 15:30:00+00:00,10,17,2021,3841,FC Augsburg,1,2506,Arminia Bielefeld,1,WWK Arena,0,2021-2022,0.25,-0.75,0.25,-0.75,0.0,-1.75,0.0,-1.75,0,0,0,0.75,1.0,0.625,0.7916666666666666,,,,2,2.977272727272727,1.8234727456484294,3.4331409136848343,0.26570994818203486,0,,1.0,0.0,0.20454545454545456,,,,,,,,,
608612,2021-10-22 18:30:00+00:00,10,22,2021,2950,Mainz,4,3841,FC Augsburg,1,MEWA ARENA,0,2021-2022,0.2,-0.4,0.2,-0.4,0.2,-0.6,0.2,-0.6,0,0,0,0.8,0.8,0.5666666666666667,0.6000000000000001,,,,5,2.9555555555555557,1.8085096269323728,3.407682962288649,0.32131846064420544,3,,0.17777777777777778,0.8222222222222222,0.8444444444444444,,,,,,,,,
608619,2021-10-23 13:30:00+00:00,10,23,2021,2506,Arminia Bielefeld,1,124,Borussia Dortmund,3,SchücoArena,0,2021-2022,0.0,-1.4,0.0,-1.4,0.8,1.0,0.8,1.0,0,0,0,1.0,0.19999999999999996,0.7333333333333334,0.33333333333333337,,,,4,3.0408163265306123,1.7907073052459535,3.488493152842101,0.03997559629673153,2,,0.5102040816326531,0.4897959183673469,0.5918367346938775,,,,,,,,,
608618,2021-10-23 13:30:00+00:00,10,23,2021,132,Bayern Munich,4,7911,TSG Hoffenheim,0,Allianz Arena,0,2021-2022,0.8,3.0,0.8,3.0,0.4,0.6,0.4,0.6,0,0,0,0.19999999999999996,0.6,0.0,0.4,,,,4,3.0208333333333335,1.804127458503091,3.471865197959106,0.04194248493328545,4,,0.10416666666666667,0.8958333333333334,0.6041666666666666,,,,,,,,,
608616,2021-10-23 13:30:00+00:00,10,23,2021,11420,RB Leipzig,4,3070,SpVgg Greuther Fürth,1,Red Bull Arena,0,2021-2022,0.4,1.2,0.4,1.2,0.0,-1.6,0.0,-1.6,0,0,0,0.6,1.0,0.29999999999999993,0.7666666666666667,,,,5,3.0,1.8135294011647258,3.4533823502911813,0.30486737537432496,3,,0.1956521739130435,0.8043478260869565,0.8260869565217391,,,,,,,,,
608613,2021-10-23 13:30:00+00:00,10,23,2021,138,VfL Wolfsburg,0,126,SC Freiburg,2,Volkswagen Arena,0,2021-2022,0.2,-0.8,0.2,-0.8,0.4,0.8,0.4,0.8,0,0,0,0.8,0.6,0.6333333333333333,0.3666666666666667,,,,2,3.0425531914893615,1.8172775482370738,3.49687257854863,0.2876830137505191,2,,0.48936170212765956,0.5106382978723405,0.19148936170212766,,,,,,,,,
608617,2021-10-23 16:30:00+00:00,10,23,2021,129,Hertha Berlin,1,268,Borussia Mönchengladbach,0,Olympiastadion Berlin,0,2021-2022,0.6,-0.6,0.6,-0.6,0.6,0.8,0.6,0.8,0,0,0,0.4,0.4,0.6000000000000001,0.3666666666666667,,,,1,3.06,1.7775240748678185,3.5043810187169546,0.6293589789207681,1,,0.76,0.24,0.08,,,,,,,,,
608611,2021-10-24 13:30:00+00:00,10,24,2021,122,FC Cologne,2,131,Bayer Leverkusen,2,RheinEnergieStadion,0,2021-2022,0.2,-0.6,0.2,-0.6,0.6,0.4,0.6,0.4,0,0,0,0.8,0.4,0.6000000000000001,0.43333333333333335,,,,4,3.019607843137255,1.7831454912982436,3.465394215961816,0.043948192198183245,0,,1.0,0.0,0.5882352941176471,,,,,,,,,
608615,2021-10-24 15:30:00+00:00,10,24,2021,134,VfB Stuttgart,1,598,1. FC Union Berlin,1,MHPArena,0,2021-2022,0.2,0.0,0.2,0.0,0.6,0.4,0.6,0.4,0,0,0,0.8,0.4,0.5,0.43333333333333335,,,,2,3.0384615384615383,1.7708039435055596,3.481162524337928,0.29517928607669974,0,,1.0,0.0,0.19230769230769232,,,,,,,,,
