game_id,date,month,day,year,home_id,home_name,home_score,away_id,away_name,away_score,venue_full_name,is_postseason,season,season_type,home_win_pct,home_point_diff,home_recent_win_pct,home_recent_point_diff,away_win_pct,away_point_diff,away_recent_win_pct,away_recent_point_diff,home_playoff_wins,away_playoff_wins,playoff_wins,home_win_badness,away_win_badness,home_point_diff_badness,away_point_diff_badness,home_badness,away_badness,team_badness,total_points,scoring_mean,scoring_std,ideal_scoring,scoring_badness,actual_margin,team_quality,competitiveness,uncompetitiveness,scoring_entertainment,team_quality_weight,competitiveness_weight,scoring_weight,actual_watchability,uncompetitiveness_weight,team_weight,actual_slop,slop_percentile,watchability_percentile
401227183,2021-04-11 17:10:00+00:00,4,11,2021,21,Mets,6,28,Marlins,5,Citi Field,0,2021,2,0.48148148148148145,0.043209876543209874,0.3,-1.6,0.46296296296296297,-0.3395061728395062,0.4,0.2,0,0,0,0.5185185185185186,0.537037037037037,0.495679012345679,0.5339506172839507,0.802737012694697,0.6265418204735752,0.7146394165841361,11,9.397767173854326,4.666711667471456,10.56444509072219,0.004345987375575233,1,0.3734581795264248,0.9830737372827947,0.01692626271720532,0.6367155847663636,0.1533852525434411,0.24274907591833114,0.20719591248762043,0.6804139026398487,0.32146394165841363,0.471340145853966,0.34317990079632055,0.2623570721166832,0.7961645808949311
401227182,2021-04-11 18:10:00+00:00,4,11,2021,4,White Sox,3,7,Royals,4,Rate Field,0,2021,2,0.5,0.41358024691358025,0.5,1.4,0.4444444444444444,-0.5679012345679012,0.5,-0.1,0,0,0,0.5,0.5555555555555556,0.45864197530864204,0.5567901234567901,0.31490817428880086,0.598577601728484,0.4567428880086424,7,9.397911415196255,4.66652634539267,10.564543001544422,0.2530344179510503,1,0.6850918257111991,0.9830752610731005,0.016924738926899496,0.2851098307526107,0.1533849477853799,0.3746660311196101,0.16851143320129636,0.6079649858012945,0.2956742888008642,0.5358142779978394,0.29237276333253737,0.15439323010442924,0.6453006841915736
401227188,2021-04-11 18:10:00+00:00,4,11,2021,9,Twins,6,12,Mariners,8,Target Field,0,2021,2,0.5370370370370371,0.43209876543209874,0.6,2.5,0.42592592592592593,-0.7160493827160493,0.5,-0.8,0,0,0,0.4629629629629629,0.5740740740740741,0.45679012345679015,0.5716049382716049,0.14294715996039248,0.6950220541902962,0.41898460707534435,14,9.39769556215681,4.666371748763547,10.564288499347697,0.23741939741889095,2,0.8570528400396076,0.7200468088936898,0.27995319110631023,0.8215861013592582,0.20599063822126204,0.41965492544312555,0.16284769106130165,0.7862804532864642,0.29189846070753445,0.5452538482311639,0.3488340755943798,0.2741020793950851,0.9142137006031146
401227184,2021-04-11 18:15:00+00:00,4,11,2021,24,Cardinals,3,8,Brewers,9,Busch Stadium,0,2021,2,0.5061728395061729,0.4567901234567901,0.5,-0.7,0.5308641975308642,0.14814814814814814,0.6,0.6,0,0,0,0.49382716049382713,0.4691358024691358,0.45432098765432094,0.48518518518518516,0.49603960396039604,0.29765976597659766,0.3968496849684968,12,9.398109810981099,4.666366002807803,10.56470131168305,0.04620250901478995,6,0.7023402340234024,0.20567056705670567,0.7943294329432944,0.7137713771377138,0.3088658865886589,0.31181905881857314,0.15952745274527452,0.5518051706005755,0.28968496849684966,0.5507875787578758,0.45605574244649283,0.5583258325832583,0.48334833483348333
401227187,2021-04-11 18:35:00+00:00,4,11,2021,13,Rangers,0,25,Padres,2,Globe Life Field,0,2021,2,0.43209876543209874,-0.8580246913580247,0.3,-2.0,0.5,0.21604938271604937,0.6,0.6,0,0,0,0.5679012345679013,0.5,0.5858024691358025,0.4783950617283951,0.8982089820898209,0.3172531725317253,0.6077310773107731,2,9.398343983439835,4.666221278479897,10.564899303059809,0.8144720715523345,2,0.6827468274682746,0.7200972009720097,0.2799027990279903,0.015300153001530016,0.20598055980559807,0.3504590708898719,0.19115966159661596,0.3997837112462336,0.3107731077310773,0.4980672306723067,0.545371402964069,0.7749077490774908,0.13113131131311312
401227180,2021-04-11 20:05:00+00:00,4,11,2021,26,Giants,4,27,Rockies,0,Oracle Park,0,2021,2,0.46296296296296297,-0.3333333333333333,0.6,0.0,0.4444444444444444,-0.8333333333333334,0.4,0.3,0,0,0,0.537037037037037,0.5555555555555556,0.5333333333333333,0.5833333333333333,0.45167386609071275,0.6819654427645788,0.5668196544276458,4,9.397678185745141,4.666539100298963,10.564312960819882,0.6281891465320368,4,0.5483261339092873,0.40541756659467243,0.5945824334053276,0.0871130309575234,0.2689164866810655,0.2735444495433886,0.18502294816414688,0.29821127720261215,0.3066819654427646,0.5082950863930885,0.586688762407165,0.853581713462923,0.03401727861771058
401227179,2021-04-11 20:10:00+00:00,4,11,2021,29,Diamondbacks,7,17,Reds,0,Chase Field,0,2021,2,0.42592592592592593,-0.6172839506172839,0.4,-1.3,0.4444444444444444,-0.3333333333333333,0.6,2.1,0,0,0,0.5740740740740741,0.5555555555555556,0.5617283950617284,0.5333333333333333,0.7977325895267231,0.2846859816447724,0.5412092855857478,7,9.396616879611301,4.666794587972256,10.563315526604365,0.2528593076044706,7,0.7153140183552276,0.14270289724671587,0.8572971027532841,0.2852258412812669,0.3214594205506568,0.3105388521964314,0.18118139283786217,0.37922282601700485,0.30412092855857475,0.5146976786035631,0.5850945554133773,0.8509087637214324,0.10212344790354508
401227189,2021-04-11 20:10:00+00:00,4,11,2021,19,Dodgers,3,20,Nationals,0,Dodger Stadium,0,2021,2,0.6481481481481481,1.8148148148148149,0.8,2.2,0.4876543209876543,0.1419753086419753,0.3,-0.2,0,0,0,0.35185185185185186,0.5123456790123457,0.31851851851851853,0.4858024691358025,0.01628723117070098,0.6894627913254747,0.35287501124808784,3,9.397192477278862,4.6666100261908845,10.563844983826584,0.7311406729869535,3,0.983712768829299,0.5464770988931882,0.4535229011068118,0.03311437055700531,0.24070458022136237,0.449393841852788,0.15293125168721317,0.4926298077232636,0.2852875011248088,0.561781247187978,0.43943723735938484,0.5128228201205794,0.3210654188787906
401227186,2021-04-11 23:08:00+00:00,4,11,2021,15,Braves,6,22,Phillies,7,Truist Park,0,2021,2,0.5432098765432098,0.5987654320987654,0.5,0.2,0.49382716049382713,0.16049382716049382,0.6,0.0,0,0,0,0.45679012345679015,0.5061728395061729,0.44012345679012344,0.4839506172839506,0.3641025641025641,0.38191632928475033,0.3730094466936572,13,9.396401259559154,4.6666399997239765,10.563061259490148,0.12746157289216165,1,0.6358974358974359,0.9830859199280252,0.016914080071974813,0.7659019343229869,0.15338281601439496,0.35384256664013747,0.15595141700404858,0.8228104171595583,0.28730094466936573,0.5567476383265857,0.2324093726091892,0.07134502923976609,0.9390913180386865
401227200,2021-04-12 22:35:00+00:00,4,12,2021,23,Pirates,2,25,Padres,6,PNC Park,0,2021,2,0.345679012345679,-1.2098765432098766,0.3,-1.5,0.5,0.2222222222222222,0.7,1.6,0,0,0,0.654320987654321,0.5,0.6209876543209877,0.47777777777777775,0.9267722202231018,0.17722202231018352,0.5519971212666427,8,9.396725440806046,4.666555240679047,10.563364250975807,0.1400390017104265,4,0.8227779776898165,0.40545160129543,0.59454839870457,0.38161209068010077,0.268909679740914,0.3738715396315941,0.1827995681899964,0.5091587826063165,0.3051997121266643,0.5120007196833393,0.48967799252408073,0.6454659949622166,0.36272040302267
