game_id,date,month,day,year,home_id,home_name,home_score,away_id,away_name,away_score,venue_full_name,is_postseason,season,season_type,home_win_pct,home_point_diff,home_recent_win_pct,home_recent_point_diff,away_win_pct,away_point_diff,away_recent_win_pct,away_recent_point_diff,home_playoff_wins,away_playoff_wins,playoff_wins,home_win_badness,away_win_badness,home_point_diff_badness,away_point_diff_badness,home_badness,away_badness,team_badness,total_points,scoring_mean,scoring_std,ideal_scoring,scoring_badness,actual_margin,team_quality,competitiveness,uncompetitiveness,scoring_entertainment,team_quality_weight,competitiveness_weight,scoring_weight,actual_watchability,uncompetitiveness_weight,team_weight,actual_slop,slop_percentile,watchability_percentile
401131039,2020-01-05 21:40:00+00:00,1,5,2020,21,Eagles,9,26,Seahawks,17,Lincoln Financial Field,1,2020,3,0.5294117647058824,1.4705882352941178,0.6,1.9,0.7058823529411765,0.5294117647058824,0.6,-1.2,0,0,0,0.47058823529411764,0.2941176470588235,0.47549019607843135,0.4911764705882352,0.366798418972332,0.3075098814229249,0.33715415019762845,26,44.14545454545455,14.206747493297687,47.69714141877897,0.6884620316352623,8,0.6924901185770751,0.5075098814229249,0.49249011857707514,0.08300395256916997,0.24849802371541502,0.33535404396256774,0.15057312252964428,0.3768198402312125,0.28371541501976283,0.5657114624505929,0.4341228836112385,0.4450592885375494,0.14150197628458497
401131040,2020-01-11 21:35:00+00:00,1,11,2020,25,49ers,27,16,Vikings,10,Levi's Stadium,1,2020,3,0.7647058823529411,9.764705882352942,0.7,7.7,0.6470588235294118,6.470588235294118,0.6,4.1,0,1,1,0.23529411764705888,0.3529411764705882,0.33725490196078434,0.3921568627450981,0.08767772511848342,0.23854660347551343,0.16311216429699843,37,44.13112164296999,14.210285030151786,47.683692900507936,0.24619594221862406,17,0.9123222748815166,0.2282780410742496,0.7717219589257505,0.3048973143759874,0.3043443917851501,0.3868966143318135,0.12446682464454976,0.4701199571031553,0.26631121642969985,0.6092219589257504,0.3355329530529889,0.22985781990521326,0.315955766192733
401131041,2020-01-12 01:15:00+00:00,1,12,2020,33,Ravens,12,10,Titans,28,M&T Bank Stadium,1,2020,3,0.8823529411764706,15.411764705882353,1.0,20.5,0.5882352941176471,4.588235294117647,0.7,6.9,0,1,1,0.11764705882352944,0.4117647058823529,0.2431372549019607,0.42352941176470593,0.0031570639305445935,0.21152328334648776,0.10734017363851618,40,44.125493291239145,14.206084365196094,47.67701438253817,0.1358577173499541,16,0.9968429360694554,0.2541436464088398,0.7458563535911602,0.3764798737174428,0.299171270718232,0.4193909570177084,0.11610102604577743,0.5207679719390573,0.2607340173638516,0.623164956590371,0.2771339784745923,0.11681136543014996,0.4088397790055249
401131043,2020-01-12 20:05:00+00:00,1,12,2020,12,Chiefs,51,34,Texans,31,Arrowhead Stadium,1,2020,3,0.7058823529411765,8.0,0.8,11.5,0.6470588235294118,-0.23529411764705882,0.7,-2.5,0,1,1,0.2941176470588235,0.3529411764705882,0.3666666666666667,0.503921568627451,0.07018927444794952,0.30441640378548895,0.18730283911671924,82,44.12223974763407,14.200949667520309,47.67247716451415,0.9461523208389157,20,0.9298107255520505,0.1632492113564669,0.8367507886435331,0.9905362776025236,0.31735015772870667,0.3856325567972613,0.12809542586750788,0.662236187519371,0.2687302839116719,0.6031742902208201,0.45903431850945553,0.501577287066246,0.6805993690851735
401131042,2020-01-12 23:40:00+00:00,1,12,2020,9,Packers,28,26,Seahawks,23,Lambeau Field,1,2020,3,0.8235294117647058,4.117647058823529,0.8,3.6,0.7058823529411765,0.8823529411764706,0.7,1.0,0,1,1,0.17647058823529416,0.2941176470588235,0.43137254901960786,0.48529411764705876,0.08983451536643026,0.23483057525610718,0.16233254531126873,51,44.15208825847124,14.235115835283517,47.71086721729212,0.02634069379736037,5,0.9101654846335697,0.7139479905437353,0.28605200945626474,0.6950354609929078,0.20721040189125295,0.4400638241984251,0.12434988179669032,0.7579353597297669,0.2662332545311269,0.6094168636721827,0.1783602102383705,0.02442868400315209,0.8037825059101655
401131044,2020-01-19 20:05:00+00:00,1,19,2020,12,Chiefs,35,10,Titans,24,Arrowhead Stadium,1,2020,3,0.7647058823529411,9.588235294117647,0.8,11.1,0.5882352941176471,3.764705882352941,0.7,8.1,1,2,2,0.23529411764705888,0.4117647058823529,0.34019607843137256,0.4372549019607843,0.05748031496062992,0.2062992125984252,0.13188976377952757,59,44.15748031496063,14.230803334448188,47.715181148572675,0.26978253995836277,11,0.9425196850393701,0.4,0.6,0.8582677165354331,0.27,0.4170196850393701,0.11978346456692915,0.7099090892181785,0.26318897637795274,0.6170275590551182,0.27160849215188837,0.1094488188976378,0.7496062992125985
401131045,2020-01-19 23:40:00+00:00,1,19,2020,25,49ers,37,9,Packers,20,Levi's Stadium,1,2020,3,0.8235294117647058,10.941176470588236,0.7,5.6,0.8235294117647058,4.0,0.8,2.3,1,1,1,0.17647058823529416,0.17647058823529416,0.3176470588235295,0.43333333333333335,0.07789142407553108,0.0920535011801731,0.08497246262785209,57,44.16915814319434,14.231290549631895,47.72698078060231,0.19126758177866943,17,0.9221085759244689,0.22895357985837922,0.7710464201416207,0.8174665617623919,0.30420928402832415,0.3903763647202219,0.11274586939417781,0.6295580755035729,0.2584972462627852,0.6287568843430369,0.274305026998789,0.11408339889850512,0.6388670338316287
401131046,2020-01-26 20:00:00+00:00,1,26,2020,31,All-Stars,38,32,All-Stars,33,Camping World Stadium,1,2020,3,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0,0,0,0.5,0.5,0.5,0.5,0.4740566037735849,0.4811320754716981,0.47759433962264153,71,44.179245283018865,14.230239299589499,47.73680510791624,0.7371678152793381,5,0.5259433962264151,0.714622641509434,0.285377358490566,0.960691823899371,0.2070754716981132,0.2878091625133499,0.1716391509433962,0.7998451228649882,0.2977594339622642,0.5306014150943397,0.4649128910919612,0.5157232704402516,0.835691823899371
401131046,2020-01-26 20:00:00+00:00,1,26,2020,31,All-Stars,38,32,All-Stars,33,Camping World Stadium,1,2020,3,0.5,0.0,0.5,0.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,1,1,1,0.5,0.33333333333333337,0.5,0.4722222222222222,0.47368421052631576,0.25687352710133543,0.3652788688138256,71,44.20031421838178,14.244493581221697,47.7614376136872,0.7357194165490984,5,0.7431264728986646,0.7148468185388845,0.28515318146111546,0.959937156323645,0.2070306362922231,0.373935199555207,0.15479183032207383,0.833402798210622,0.28652788688138253,0.5586802827965436,0.3996617953411897,0.36606441476826396,0.8586017282010998
401131046,2020-01-26 20:00:00+00:00,1,26,2020,31,All-Stars,38,32,All-Stars,33,Camping World Stadium,1,2020,3,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.5,0.0,0.5,0.0,2,2,2,0.33333333333333337,0.5,0.4722222222222222,0.5,0.2566718995290424,0.4811616954474097,0.36891679748822603,71,44.22135007849293,14.25868016877552,47.786020120686814,0.7342738169815781,5,0.7433281004709575,0.7150706436420722,0.2849293563579278,0.9591836734693877,0.20698587127158558,0.3740362558500033,0.15533751962323392,0.8431974959426711,0.2868916797488226,0.5577708006279434,0.40157515260958426,0.37205651491365777,0.8649921507064364
